User IP	Timestamp	Latitude	Longitude	Store Category	Store Name	Safety Observations	Useful Information	Place Id	City	Locality	Address	Country	Opening Time	Closing Time	flag	deleted
24.85.13.194	2020-04-02T22:18:37.372Z	49.17792	-123.120376	Grocery	Walmart Richmond Supercentre	Limit 4 people per aisle but limits on the number of people in store. Hand sanitizer available at door. Wipes available in freezer/dairy sections to clean door handles. 		ChIJi8XlpDt1hlQRPLH036zXw-o	Richmond		9251 Alderbridge Way, Richmond, BC V6X 0N1, Canada	CA				
70.79.238.59	2020-04-02T23:45:11.559Z	49.1748917	-123.130714	Grocery	T&T Supermarket	All staff wear masks and gloves, most shoppers wear masks.		ChIJ1TP3Rrx1hlQR5hWO5AofXu4	Richmond		Unit #MAJ1, 8311 Lansdowne Rd, Richmond, BC V6X 3A4, Canada	CA				
70.79.167.21	2020-04-03T01:40:05.903Z	49.1930382	-123.1218312	Other	Costco Wholesale	Safe distancing protocol in effect, security guards posted	Store does not recognize physically disabled given preferred time to enter for seniors which is Tuesday thru Thursday 8-9 am special operating hours for members who are 60 and older   Store does not  recognize the vulnerable including immunocompromised for entry during the above time. 	ChIJWc2NzuF0hlQRDu0NNhdQCjM	Richmond		9151 Bridgeport Rd, Richmond, BC V6X 3L9, Canada	CA				
70.79.167.21	2020-04-03T05:51:17.026Z	49.1748917	-123.130714	Grocery	T&T Supermarket Richmond	Asian market, very used to this	Many items in stock like rice, bring your mask. If you don't have one there's usually someone in the parking lot selling them	ChIJ1TP3Rrx1hlQR5hWO5AofXu4	Richmond		Unit #MAJ1, 8311 Lansdowne Rd, Richmond, BC V6X 3A4, Canada	CA				
72.143.233.69	2020-04-03T20:24:05.000Z	49.1726154	-123.1343312	Grocery	Staples	5 people line up outside the are letting a few people in at a time for social distancing 	Not sure about stock, only had to scan / print some papers 	ChIJI3kI8coKhlQRx6JF8yyCRKg	Richmond		8171 Ackroyd Road Units 180 - 185, Richmond, BC V6X 3J9, Canada	CA				
154.20.226.159	2020-04-04T01:00:49.140Z	49.1930382	-123.1218312	Grocery	Costco Wholesale		Timing	ChIJWc2NzuF0hlQRDu0NNhdQCjM	Richmond		9151 Bridgeport Rd, Richmond, BC V6X 3L9, Canada	CA				
207.216.55.196	2020-04-04T17:26:16.970Z	49.1547903	-123.1578134	Grocery	FreshCo No.2 Rd & Blundell		toilet paper, paper towel	ChIJSXvmT8cLhlQRhNdo_2BXRb0	Richmond		6140 Blundell Rd, Richmond, BC V7C 1H8, Canada	CA				
173.181.89.175	2020-04-05T00:46:51.983Z	49.1831153	-123.1341273	Grocery	H-Mart Richmond	No social distancing and no control of customer volume. Stores looks just as busy as before covid 19. No good	Na	ChIJGenKECZ1hlQRg04NFa0vqr4	Richmond		Hazelbridge Way #1780-4151 #1780-4151, Richmond, BC V6X 4J7, Canada	CA				
216.71.216.72	2020-04-05T14:51:53.590Z	49.1841117	-123.1335429	Other	Aberdeen Centre	The area by H-Mart, Sura, and St Germaine is BUSY. No social distancing measures being taken here. 	Please stop coming here, most stores are closed. 	ChIJt6VnFiZ1hlQR2mwtH-Z21gc	Richmond		4151 Hazelbridge Way, Richmond, BC V6X 0A4, Canada	CA	11:00	19:00		
70.69.200.25	2020-04-06T11:37:14.746Z	30.6967076	76.7150828	Grocery	SACHDEVA SUPER MART	Safe but only one person at a time attended	This store is hub for all the Verka products throughout mohali.	ChIJb3tW8pPuDzkRwavceuw09ao	Sahibzada Ajit Singh Nagar		Sector 70, Sahibzada Ajit Singh Nagar, Punjab 160071, India	IN	6:00	17:00		
70.69.200.25	2020-04-06T11:38:37.356Z	30.695854	76.7131507	Grocery	Sachdeva Confectioners & General Store	Entry in queues	Mostly everything available. And most of the day open 	ChIJuXmOgZTuDzkRJdT1hzIsUTo	Sahibzada Ajit Singh Nagar		House no. 2691, Sector 70, Sector 70, Sahibzada Ajit Singh Nagar, Punjab 160071, India	IN	7:30	20:00		
	2020-03-28T20:50:37.706Z	37.7830417	-122.4322814	Grocery	Jai Ho Indian Grocery Store	Crowd level is very low. People maintaining social distance.	Rice, Tortillas and basic stuff available.	ChIJ3RtynbmAhYAREoz2AKzYgjc	San Francisco	Western Addition	1462 Fillmore St, San Francisco, CA 94115, USA	US				
	2020-03-28T20:54:58.820Z	37.7827106	-122.4316333	Grocery	Safeway	Crowd level high. Waiting line and queue outside maintain 6 ft distance.		ChIJA2xmXrmAhYARvjtPDltwlpM	San Francisco	Western Addition	1335 Webster St, San Francisco, CA 94115, USA	US				
	2020-03-28T21:11:55.416Z	37.7827106	-122.4316333	Grocery	Safeway		No eggs. Milk and Bread available. Vegetables also available sufficiently.	ChIJA2xmXrmAhYARvjtPDltwlpM	San Francisco	Western Addition	1335 Webster St, San Francisco, CA 94115, USA	US				
136.24.198.48	2020-04-02T05:00:30.309Z	37.7901267	-122.4234213	Grocery	Whole Foods Market	Physical distancing queues: can take up to 15 minutes to enter the store, all trolleys are wiped down after one use, hand sanitizer available at the entrance and inside. 	Regular store timings, hard to find pasta, ice cream, frozen foods, zinc-based supplements. But they're actively restocking. Plenty of produce, milk, meat. 	ChIJC55dsuqAhYARQApjF1OPPWU	San Francisco	Western Addition	1765 California St, San Francisco, CA 94109, USA	US				
67.170.192.253	2020-04-04T01:50:02.161Z	37.801528	-122.4092657	Other	Liguria Bakery	One customer in store at a time	Fresh bread every morning + home bread baking kits. Only open early morning	ChIJa4qDAvGAhYARmSfVMvBmhp0	San Francisco	North Beach	1700 Stockton St, San Francisco, CA 94133, USA	US				
67.188.39.105	2020-04-04T04:38:15.673Z	37.77462967	-122.4343413	Grocery	1000 Fell St		Basmati rice 	ChIJO_lrnqWAhYARxFr8iQ1c2f4	San Francisco	Western Addition	1000 Fell St, San Francisco, CA 94117, USA					
67.188.39.105	2020-04-04T04:54:28.637Z	37.772832	-122.4874546	Grocery	878 28th Ave		Eggs, milk, cereals, bread, pancake mix,fruits bagels, bananas, vegetables, cheese 	ChIJUSjcnAuHhYAR9mwmtKJaZGc	San Francisco	Richmond District	878 28th Ave, San Francisco, CA 94121, USA	United States				
136.24.55.39	2020-04-04T17:10:49.948Z	37.77676565	-122.3939941	Grocery	Safeway	Queues to enter and checkout. No more personal bags only paper bags are used and they pack it themselves. Wipes are available at entry. They also suggest to use contactless payment option. 	6 AM to 10 PM. later in the day no queues but stock is lesser. 	ChIJz-d87NZ_j4ARNEsdLv_Dc0w	San Francisco	Mission Bay	Safeway, 298 King St, San Francisco, CA 94107, USA	United States				
67.180.197.187	2020-04-04T18:39:33.159Z	37.76675662	-122.4094436	Grocery	2300 16Th St #203	Safe distance and slightly crowded 	Has about all groceries 	ChIJ9a3hyi9-j4AR2ayb9h1Vxss	San Francisco	Mission District	2300 16th St #203, San Francisco, CA 94103, USA					
67.180.197.187	2020-04-04T18:40:30.506Z	37.7827106	-122.4316333	Grocery	Safeway		All stocked up, nothing seems out of stock 	ChIJA2xmXrmAhYARvjtPDltwlpM	San Francisco	Western Addition	1335 Webster St, San Francisco, CA 94115, USA	US				
148.64.100.92	2020-04-05T15:41:28.379Z	37.7742907	-122.3914079	Grocery	Gus's Community Market	Queues outside 	Usually has stock for everything 	ChIJSfI3La1_j4ARecaaU6tlM0g	San Francisco	Mission Bay	1101 4th St, San Francisco, CA 94158, USA	US	7:00	20:00		
107.77.213.171	2020-04-05T21:55:36.049Z	37.796899	-122.3986159	Grocery	Safeway	Very long queue. People maintaining minimum distance. Calm environment	Seems to be open as regular hours.	ChIJKfpyiGCAhYARNyu9cCeqEbk	San Francisco	Financial District	145 Jackson St, San Francisco, CA 94111, USA	US				
107.77.213.171	2020-04-05T21:56:27.794Z	37.769493	-122.426039	Other	FedEx Office Print & Ship Center		Closed currently. Seems closed on Sundays.	ChIJEcqi2h9-j4ARqSyVRfFIYt4	San Francisco	Mission District	1967 Market St, San Francisco, CA 94103, USA	US				
107.77.213.171	2020-04-05T21:58:10.265Z	37.7772803	-122.4046775	Grocery	Chevron	No queue or waiting line. Calm and safe environment.	Open now. 	ChIJhdru0oGAhYAR7tkUG0Gt238	San Francisco	SoMa	1000 Harrison St, San Francisco, CA 94103, USA	US				
107.77.213.171	2020-04-05T22:20:50.960Z	37.7766684	-122.3940744	Grocery	Safeway	Queue outside the store with people maintaining social distancing and most wearing masks	Did not go inside but outside waiting time looked around 15 - 20 min	ChIJ7yjl6tZ_j4AR8EZbiYD5hKs	San Francisco	Mission Bay	298 King St, San Francisco, CA 94107, USA	US				
107.77.213.171	2020-04-05T22:54:07.628Z	37.7827106	-122.4316333	Grocery	Safeway	Queue outside maintaining social distance. People very calm and no trouble.	Wait time about 10 - 15 min. Everything available and stocked except Toilet paper and paper towels. 	ChIJA2xmXrmAhYARvjtPDltwlpM	San Francisco	Western Addition	1335 Webster St, San Francisco, CA 94115, USA	US				
107.77.213.171	2020-04-05T22:57:40.394Z	37.7830417	-122.4322814	Grocery	Jai Ho Indian Grocery Store	Queue outside store - people maintaining distance.	Did not go inside.	ChIJ3RtynbmAhYAREoz2AKzYgjc	San Francisco	Western Addition	1462 Fillmore St, San Francisco, CA 94115, USA	US				
174.194.154.157	2020-04-08T02:37:13.575Z	37.7711099	-122.4073786	Grocery	Trader Joe's	About 30 min queue 15 mins prior to closing 	Normally strong selection of produce. 	ChIJBWRDUyl-j4ARbqKZH9F4ezA	San Francisco	SoMa	555 9th St, San Francisco, CA 94103, USA	US				
73.63.224.226	2020-04-05T16:18:32.807Z	37.4010609	-121.8643855	Grocery	India mart	Small parking lot	Indian grocery, fresh vegetables, frozen indian food, milk, eggs	ChIJ2-SY--fNj4ARX6knYBbpsRA	San Jose		San Jose, CA 95132, USA	US				
107.77.214.189	2020-04-07T17:37:00.432Z	37.5588399	-122.2832881	Grocery	Target	People are keeping their 6’ distance and employees are thoroughly wiping down carts before handing them to customers.	LOTS of toilet paper selections available this morning. 🧻🧻🧻	ChIJNfQOmcOej4ARYP_KpKrwbnw	San Mateo	East San Mateo	2220 Bridgepointe Pkwy, San Mateo, CA 94404, USA	US				
17.234.52.141	2020-04-04T09:02:11.687Z	37.3671809	-121.9950517	Grocery	Nob Hill	Not many people	Vegetables, fruits available	ChIJ6eyjJwC2j4ARNkbLsttub30	Santa Clara	Monroe Street	3555 Monroe St, Santa Clara, CA 95051, USA	US				
73.162.69.195	2020-04-04T23:31:42.356Z	37.3528933	-121.9630636	Grocery	New India Bazar	Queue system with social distancing is enforced. Temperature checks are done at the door for all customers. Hand sanitizers are provided before entering the premises.	Basic groceries are available although items of brands in high demand might not be found. Best time to visit would be during opening hours.	ChIJO9xs3EbKj4AR4VvWLz487V0	Santa Clara		2213 El Camino Real, Santa Clara, CA 95050, USA	US	10:00	19:00		
103.226.52.57	2020-04-05T05:29:02.787Z	26.72138417	88.43142848	Grocery	Jain Grocery Store 		Stores general grocery stock. Wear mask as not allowed inside without mask. 	ElM0MzAsIExhbGEgTGFqcGF0IFJveSBSZCwgV2FyZCAxNCwgUHVuamFiaSBQYXJhLCBTaWxpZ3VyaSwgV2VzdCBCZW5nYWwgNzM0MDAxLCBJbmRpYSIbEhkKFAoSCQ-iR4sNQeQ5EVh_1i6b7yGnEK4D	Siliguri	Ward 14	430, Lala Lajpat Roy Rd, Ward 14, Punjabi Para, Siliguri, West Bengal 734001, India	India	10:00	8:00		
220.255.53.169	2020-04-04T09:57:30.173Z	1.280735921	103.8528237	Grocery	6 Marina Blvd		Weekdays and weekends	ChIJxZ2sTw4Z2jER9D65RDtxiRc	Singapore	Downtown Core	6 Marina Blvd, Singapore 018985					
98.234.178.180	2020-04-04T18:49:20.394Z	37.3735964	-122.0523471	Grocery	Apna Bazar	Queue outside the store. You are given gloves before you enter the store.	Takes 5-10 min to get in.  	ChIJKRbl5oG3j4ARwuvPGUmtCj0	Sunnyvale	Sunnyvale West	1111 W El Camino Real #107, Sunnyvale, CA 94087, USA	US				
42.106.43.135	2020-04-01T07:31:59.858Z	21.1553444	72.7666689	Grocery	RahulRaj Mall, Dumas Road, Piplod, Surat, Gujarat, India	safe no crowd	all day long	ChIJz7DIp4VN4DsREF-RjcdOWnY	Surat	Piplod	Dumas Rd, Piplod, Surat, Gujarat 395007, India	IN				
70.71.66.14	2020-03-31T21:00:24.172Z	49.1063	-122.8251	Restaurant	Rickys 	Complete cleanliness, proper hygiene, minimal contact 	604-888-4211 Timings 8.00am- 7.00pm Delivery Partners- SkipTheDishes & Uber Eats	ChIJmeyhWQfbhVQRfIqLCebtwOE	Surrey	South Newton	14340 57 Ave, Surrey, BC V3X 3P1, Canada	IN				
184.65.182.255	2020-04-03T01:55:39.470Z	49.10400288	-122.7380061	Other	1707 Cloverdale Bypass	Online Personal Protective Equipment- hand sanitizer and reusable face masks	Always stocked, typically shipped the next day	ChIJafdp6abahVQRvrKw3nf7swY	Surrey	Cotati	1707 Cloverdale Bypass, Surrey, BC V3S 5V2, Canada	IN				
75.155.223.195	2020-04-03T06:31:45.590Z	49.146158	-122.8888331	Other	7878 120 St		Car repair household supplies cleaning supplies 	ChIJi4HxQW7ZhVQR02LFWad_P-I	Surrey	Newton	7878 120 St, Surrey, BC V3W 3N2, Canada	IN				
50.67.47.164	2020-04-03T06:32:15.771Z	49.19399836	-122.8033909	Grocery	Walmart	Line ups to get in later in the day	No tp 	ChIJveDWDA3XhVQRgKkS4o2EKOU	Surrey	Guildford	Westbound 105 Ave @ Lincoln Dr, Surrey, BC V3R 7G8, Canada	IN				
99.199.165.211	2020-04-03T08:03:33.071Z	49.1913185	-122.8165435	Grocery	Real Canadian Superstore		Line up to get in, moves well.2 lines to pay or shelf serve. Clerks work behind shields. Well stocked except gloves masks sanitizer etc	ChIJSfpMeXHXhVQRp4h5IkdR0sY	Surrey	Whalley	14650 104 Ave, Surrey, BC V3R 1M3, Canada	IN				
99.199.165.211	2020-04-03T08:07:10.419Z	49.1913185	-122.8165435	Grocery	Real Canadian Superstore		Line up to get in. Two tills to pay or self serve . 	ChIJSfpMeXHXhVQRp4h5IkdR0sY	Surrey	Whalley	14650 104 Ave, Surrey, BC V3R 1M3, Canada	IN				
184.65.157.55	2020-04-03T18:36:51.296Z	49.1386111	-122.8472222	Grocery	Costco Wholesale		Toilet paper 	ChIJR6i3HizahVQR9JrxWSfw4Q4	Surrey	Newton	7423 King George Blvd, Surrey, BC V3W 5A8, Canada	IN				
66.183.197.231	2020-04-04T00:06:55.912Z	49.1913185	-122.8165435	Grocery	Real Canadian Superstore		Stock availability 	ChIJSfpMeXHXhVQRp4h5IkdR0sY	Surrey	Whalley	14650 104 Ave, Surrey, BC V3R 1M3, Canada	IN				
66.183.197.231	2020-04-04T00:08:32.310Z	49.1386111	-122.8472222	Grocery	Costco Wholesale		Stock availability 	ChIJR6i3HizahVQR9JrxWSfw4Q4	Surrey	Newton	7423 King George Blvd, Surrey, BC V3W 5A8, Canada	IN				
173.181.1.70	2020-04-04T23:45:25.817Z	49.0436111	-122.7761111	Grocery	Real Canadian Superstore	Went at opening and still very crowded. Surprised they did not limit customers in there.  A lot of people did not respect your space and Lack of sanitary equipment at the front of the store to clean buggies and did not see any sanitizer at the cashiers. Definitely not going back.  Line up to pay took about 30 mins and luckily people were respecting your space while in line, just not up and down the aisles. 	Had stock on toilet paper, flour, and rice. Meat department was bare though and no eggs despite going at opening time. 	ChIJixTmUZLEhVQRHouVLhfIevo	Surrey		2332 160 St, Surrey, BC V3S 9N6, Canada	CA				
184.65.168.9	2020-04-05T00:21:23.412Z	49.1633241	-122.8008099	Grocery	Safeway Fleetwood	Buggies are pre-sanitized upon entry with gloves available, one-way aisles to limit customer contact, plexi glass shields at the check out. Majority of tills are open with staff & self checkout is available. Staff taking several precautions to keep store clean & sterile	Stood outside in line for about 10mins, staff directing customers on safety measures, majority of items are stocked but paper products-soups-pastas-pasta sauces have very minimal availability. Staff are constantly stocking what they have available	ChIJe_7UFlTXhVQRS8SafR9nVFM	Surrey		8860 152 St, Surrey, BC V3R 4E4, Canada	CA	8:00	20:00		
184.65.164.59	2020-04-06T01:52:13.424Z	49.1913185	-122.8165435	Grocery	Real Canadian Superstore		Timing and availability 	ChIJSfpMeXHXhVQRp4h5IkdR0sY	Surrey	Whalley	14650 104 Ave, Surrey, BC V3R 1M3, Canada	IN				
66.183.197.121	2020-04-06T01:52:31.917Z	49.1913185	-122.8165435	Grocery	Real Canadian Superstore		Timing	ChIJSfpMeXHXhVQRp4h5IkdR0sY	Surrey	Whalley	14650 104 Ave, Surrey, BC V3R 1M3, Canada	CA				
184.65.164.59	2020-04-06T01:55:34.102Z	49.1847379	-122.7229112	Grocery	Surrey		Toilet paper	ChIJRUdMkjTRhVQRpfm42VldVLo	Surrey		Surrey, BC V4N 5B5, Canada	CA	9:00			
172.103.220.141	2020-04-06T02:03:03.322Z	49.0614242	-122.8110766	Grocery	Choices Markets	Limiting people in store when needed, sanitizing store every hour, reminders over intercom for employees to wash hands every 20 mins	Usually very well stocked with essential items, 8 am - 9 am preferred shopping for seniors and customers with special needs	ChIJ90k6ZrLEhVQRb7yzKHGevRo	Surrey		3248 King George Blvd, Surrey, BC V4P 1A5, Canada	CA	8:00	8:00		
23.16.237.228	2020-04-06T07:19:14.380Z	49.0443249	-122.7815245	Other	Walmart Surrey South Supercentre	Went here midday Saturday. No lineups to get in. However, I will not be going back. Nothing to clean carts or baskets. People were not respecting physical distancing at all in the aisles. Several times I just abandoned what I needed in an aisle due to continuous people walking too close. The machines don’t accept two, so expect to press buttons that have not been cleaned. I heard an ad on the radio from Walmart stating that unbeatable prices are still their promise. I just wish this didn’t come at the expense of proper regulated policies. 	I cannot honestly connect on their stock because I was too concerned with keeping distance. 	ChIJ8zvpyJPEhVQRVgLLg435ggI	Surrey		2355 160 St, Surrey, BC V3Z 9N6, Canada	CA				
23.16.237.228	2020-04-06T07:24:12.976Z	49.0614242	-122.8110766	Grocery	Choices Markets	I was very pleased and impressed with the safety policies in place here. From the aisles being one way, to proper spacing and cleaning at the registers. Plenty of staff around to direct customers lining up to pay. Most of all, VERY friendly staff. Truly put a smile on my face! 	I was able to find several items, such as flour, that I haven’t been able to find at other local stores. I went here for a small list of items that I haven’t been able to find, arriving early in the morning to beat crowds and it was pleasantly quiet inside. 	ChIJ90k6ZrLEhVQRb7yzKHGevRo	Surrey		3248 King George Blvd, Surrey, BC V4P 1A5, Canada	CA				
103.223.8.57	2020-04-08T04:29:03.248Z	29.99128438	75.08522189	Grocery	Aadhaar Store	Only Delivery	ਤਲਵੰਡੀ ਸਾਬੋ ਵਾਸੀਆਂ ਲਈ ਜਾਣਕਾਰੀ  ਆਧਾਰ ਸਟੋਰ ਤਲਵੰਡੀ ਸਾਬੋਂ  ਵਲੋਂ ਹੋਮ ਡਿਲਿਵਰੀ ਸਟਾਰਟ ਕਰ ਦਿੱਤੀ ਗਈ ਹੈ ਤੁਸੀਂ ਆਪਣਾ ਆਰਡਰ ਵਟਸਐਪ ਤੇ ਭੇਜ ਸਕਦੇ ਹੋ , ਘਟੋ ਤੋਂ ਘਟ 1000 ਰੁ ਦਾ ਸਾਮਾਨ ਹੋਣਾ ਜਰੂਰੀ ਹੈ, ਟਾਈਮ 11 ਵਜੇ ਤੋਂ 4 ਵਜੇ ਤਕ, Contact 9888015569 ,6239809871	ChIJA3V6yAopETkRtvZC8msv5PI	Talwandi Sabo		SH17, Talwandi Sabo, Punjab 151302, India	India	11:00	16:00		
103.38.38.176	2020-04-04T08:57:00.054Z	19.20684084	72.97441933	Grocery	Tip Top Super Market	Well defined space for queues, limited people in store at any point	Regular timings	ChIJ5TTtIz-55zsRZshtWTgnHDg	Thane	Kolbad	Shop No.15, Mahavir Umang, Behind Vikas Complex, Runwal Nagar Road, Kolbad, Thane West, Kolbad, D N Nagar, Runwal Nagar, Thane West, Thane, Maharashtra 400601, India	India				
103.195.202.227	2020-04-04T09:06:32.730Z	19.22257476	72.96410512	Grocery	Royal Supermarket	Low crowds	10-12 4-9 not sure	ChIJE-4WgWa55zsRSxCdvmtAkHQ	Thane	Siddhachal Phase IV	23, Siddhachal Phase IV, Siddhachal Housing Society, Pawar Nagar, Thane West, Thane, Maharashtra 400610, India	India				
182.70.46.121	2020-04-07T16:15:11.542Z	19.22293555	72.98485968	Grocery	Chamunda general stores	Generally not crowded	Most groceries available, if not the brand you are looking for then atleast some normal equivalent. There is a vegetable vendor outside as well	ChIJRXDqyVG55zsRgYfxI-uaGV8	Thane		B 1, Yashaswi Nagar, Dhokali, Thane West, Thane, Maharashtra 400607, India	India	21:00	17:30		
49.37.204.210	2020-04-06T07:17:51.931Z	8.5296976	76.885923	Grocery	Kunnil Heights	Proper queue following social distancing norms, hand sanitiser and hand wash facility at gate, workers wearing gloves.	Less vegetables in stock	ChIJaZ8qcpu-BTsRrM-I91rf7vs	Thiruvananthapuram		Pullukad Rd, Kulathoor, Thiruvananthapuram, Kerala 695011, India	IN	8:30	16:00		
23.16.26.25	2020-04-06T22:19:35.163Z	43.784365	-79.2037292	Grocery	Food Basics	They have yellow lines (6 metres apart) -- only one person allowed inside at a time. Most staff wearing masks and gloves.	7.00-8.00 am -- senior hours	ChIJKb_-2YLQ1IkRR_Pq8Du9A2s	Toronto		2900 Ellesmere Rd, Scarborough, ON M1E 4B8, Canada	CA				
